-5.,-5.0370772759234645
-4.999,-5.037221810410315
-4.998,-5.037366711968435
-4.997,-5.037511981617267
-4.996,-5.037657620379551
-4.995,-5.0378036292813375
-4.994,-5.037950009352003
-4.993,-5.038096761624257
-4.992,-5.038243887134162
-4.991,-5.038391386921139
-4.99,-5.038539262027986
-4.989,-5.038687513500885
-4.988,-5.038836142389422
-4.987,-5.038985149746594
-4.986,-5.039134536628825
-4.985,-5.039284304095977
-4.984,-5.039434453211367
-4.983,-5.039584985041776
-4.982,-5.0397359006574645
-4.981,-5.039887201132186
-4.98,-5.040038887543198
-4.979,-5.040190960971281
-4.978,-5.0403434225007455
-4.977,-5.040496273219452
-4.976,-5.040649514218817
-4.975,-5.040803146593836
-4.974,-5.040957171443091
-4.973,-5.041111589868767
-4.972,-5.041266402976663
-4.971,-5.0414216118762125
-4.97,-5.041577217680492
-4.969,-5.0417332215062345
-4.968,-5.0418896244738525
-4.967,-5.04204642770744
-4.966,-5.0422036323347985
-4.965,-5.042361239487445
-4.964,-5.042519250300626
-4.963,-5.042677665913338
-4.962,-5.042836487468339
-4.961,-5.042995716112159
-4.96,-5.043155352995127
-4.959,-5.04331539927137
-4.958,-5.043475856098838
-4.957,-5.043636724639194
-4.956,-5.043798006057887
-4.955,-5.043959701524284
-4.954,-5.044121812211689
-4.953,-5.044284339297359
-4.952,-5.044447283962523
-4.951,-5.044610647392387
-4.95,-5.044774430776158
-4.949,-5.044938635307056
-4.948,-5.045103262182326
-4.947,-5.045268312603259
-4.946,-5.0454337877752025
-4.945,-5.045599688907578
-4.944,-5.045766017213899
-4.943,-5.045932773911779
-4.942,-5.046099960222956
-4.941,-5.046267577373302
-4.94,-5.046435626592844
-4.939,-5.046604109115773
-4.938,-5.046773026180467
-4.937,-5.046942379029504
-4.936,-5.0471121689096785
-4.935,-5.047282397072016
-4.934,-5.047453064771796
-4.933,-5.047624173268558
-4.932,-5.047795723826128
-4.931,-5.04796771771263
-4.93,-5.048140156200503
-4.929,-5.048313040566522
-4.928,-5.0484863720918085
-4.927,-5.048660152061854
-4.926,-5.0488343817665315
-4.925,-5.049009062500119
-4.924,-5.04918419556131
-4.923,-5.049359782253237
-4.922,-5.049535823883487
-4.921,-5.049712321764119
-4.92,-5.049889277211681
-4.919,-5.0500666915472285
-4.918,-5.050244566096344
-4.917,-5.050422902189155
-4.916,-5.050601701160349
-4.915,-5.0507809643491965
-4.914,-5.050960693099566
-4.913,-5.051140888759946
-4.912,-5.05132155268346
-4.911,-5.051502686227886
-4.91,-5.051684290755679
-4.909,-5.051866367633987
-4.908,-5.052048918234669
-4.907,-5.052231943934319
-4.906,-5.0524154461142805
-4.905,-5.052599426160668
-4.904,-5.052783885464388
-4.903,-5.052968825421051
-4.902,-5.053154247430805
-4.901,-5.053340152898697
-4.9,-5.053526543234769
-4.899,-5.0537134198540805
-4.898,-5.053900784176722
-4.897,-5.054088637627837
-4.896,-5.054276981637638
-4.895,-5.054465817641426
-4.894,-5.054655147079611
-4.893,-5.054844971397732
-4.892,-5.055035292046471
-4.891,-5.0552261104816765
-4.89,-5.055417428164383
-4.889,-5.055609246560829
-4.888,-5.055801567142477
-4.887,-5.055994391386034
-4.886,-5.05618772077347
-4.885,-5.056381556792041
-4.884,-5.056575900934305
-4.883,-5.056770754698148
-4.882,-5.0569661195867965
-4.881,-5.057161997108847
-4.88,-5.05735838877828
-4.879,-5.057555296114485
-4.878,-5.057752720642279
-4.877,-5.057950663891929
-4.876,-5.058149127399172
-4.875,-5.058348112705239
-4.874,-5.058547621356875
-4.873,-5.058747654906358
-4.872,-5.058948214911527
-4.871,-5.059149302935797
-4.87,-5.059350920548189
-4.869,-5.059553069323345
-4.868,-5.059755750841553
-4.867,-5.059958966688774
-4.866,-5.060162718456658
-4.865,-5.060367007742568
-4.864,-5.0605718361496095
-4.8629999999999995,-5.060777205286645
-4.862,-5.060983116768325
-4.861,-5.061189572215106
-4.86,-5.061396573253274
-4.859,-5.061604121514977
-4.858,-5.061812218638234
-4.857,-5.062020866266975
-4.856,-5.062230066051055
-4.855,-5.062439819646279
-4.854,-5.062650128714435
-4.853,-5.062860994923308
-4.852,-5.063072419946711
-4.851,-5.06328440546451
-4.85,-5.063496953162649
-4.849,-5.063710064733153
-4.848,-5.063923741873942
-4.847,-5.064137986289052
-4.846,-5.0643527996889235
-4.845,-5.064568183790426
-4.844,-5.064784140316888
-4.843,-5.065000670998119
-4.842,-5.0652177775704335
-4.841,-5.06543546177668
-4.84,-5.0656537253662615
-4.839,-5.065872570095166
-4.838,-5.066091997725989
-4.837,-5.066312010027958
-4.836,-5.066532608776964
-4.835,-5.066753795755583
-4.834,-5.066975572753101
-4.833,-5.067197941565551
-4.832,-5.067420903995724
-4.831,-5.06764446185321
-4.83,-5.067868616954419
-4.829,-5.068093371122605
-4.828,-5.068318726187903
-4.827,-5.068544683987348
-4.826,-5.068771246364908
-4.825,-5.068998415171509
-4.824,-5.069226192265067
-4.823,-5.069454579510514
-4.822,-5.069683578779826
-4.821,-5.069913191952056
-4.82,-5.070143420913357
-4.819,-5.070374267557019
-4.818,-5.070605733783493
-4.817,-5.070837821500422
-4.816,-5.071070532622672
-4.815,-5.071303869072362
-4.814,-5.071537832778894
-4.813,-5.071772425678985
-4.812,-5.072007649716696
-4.811,-5.072243506843464
-4.81,-5.072479999018135
-4.809,-5.0727171282069925
-4.808,-5.072954896383791
-4.807,-5.073193305529789
-4.806,-5.073432357633781
-4.805,-5.073672054692125
-4.804,-5.073912398708784
-4.803,-5.074153391695353
-4.802,-5.0743950356710945
-4.801,-5.074637332662968
-4.8,-5.074880284705671
-4.799,-5.075123893841665
-4.798,-5.075368162121216
-4.797,-5.075613091602427
-4.796,-5.075858684351267
-4.795,-5.076104942441619
-4.794,-5.076351867955481
-4.793,-5.076599462983407
-4.792,-5.076847729624244
-4.791,-5.077096669985097
-4.79,-5.077346286181368
-4.789,-5.0775965803367935
-4.788,-5.077847554583485
-4.787,-5.078099211061969
-4.786,-5.07835155192122
-4.785,-5.078604579318711
-4.784,-5.078858295420443
-4.783,-5.079112702400993
-4.782,-5.079367802443549
-4.781,-5.079623597739957
-4.78,-5.079880090490754
-4.779,-5.080137282905217
-4.778,-5.080395177201401
-4.777,-5.080653775606181
-4.776,-5.080913080355297
-4.775,-5.081173093693394
-4.774,-5.081433817874064
-4.773,-5.081695255159894
-4.772,-5.081957407822505
-4.771,-5.082220278142597
-4.77,-5.082483868409997
-4.769,-5.082748180923696
-4.768,-5.083013217991901
-4.767,-5.083278981932078
-4.766,-5.083545475070994
-4.765,-5.083812699744768
-4.764,-5.084080658298914
-4.763,-5.08434935308839
-4.762,-5.084618786477642
-4.761,-5.084888960840651
-4.76,-5.085159878560986
-4.759,-5.085431542031843
-4.758,-5.085703953656104
-4.757,-5.085977115846374
-4.756,-5.086251031025038
-4.755,-5.08652570162431
-4.754,-5.086801130086277
-4.753,-5.087077318862955
-4.752,-5.087354270416337
-4.751,-5.087631987218441
-4.75,-5.087910471751274
-4.749,-5.088189726506268
-4.748,-5.088469753984901
-4.747,-5.088750556699167
-4.746,-5.089032137171617
-4.745,-5.089314497935414
-4.744,-5.08959764153437
-4.743,-5.0898815705230005
-4.742,-5.090166287466563
-4.741,-5.090451794941112
-4.74,-5.090738095533538
-4.739,-5.091025191841627
-4.7379999999999995,-5.091313086474096
-4.737,-5.091601782050649
-4.736,-5.091891281202026
-4.735,-5.09218158657005
-4.734,-5.092472700807679
-4.733,-5.092764626579053
-4.732,-5.09305736655955
-4.731,-5.093350923435829
-4.73,-5.093645299905892
-4.729,-5.093940498679125
-4.728,-5.0942365224763595
-4.727,-5.094533374029919
-4.726,-5.094831056083676
-4.725,-5.095129571393102
-4.724,-5.095428922725324
-4.723,-5.095729112859179
-4.7219999999999995,-5.09603014458527
-4.721,-5.096332020706015
